14562,12734 Jane,21011756,Brown Environmental Construction,5900.0,Non-HHF,No,4,Eden Gardens,42.416257,-82.984418
14563,500 Hague,3002279.001,Brown Environmental Construction,13500.0,Non-HHF,No,5,North End,42.380872,-83.072953
14564,3611 Buckingham,21069927-8,Brown Environmental Construction,10000.0,Non-HHF,No,4,Morningside,42.391168,-82.93779599999999
14565,2710 Livernois,16017065,Brown Environmental Construction,4275.0,Non-HHF,No,6,Central Southwest,42.32161,-83.112973
14566,4645 Harding,21039709,Futurenet Group,4763.0,Non-HHF,No,4,East Canfield,42.383159,-82.991014
14567,4713 St Clair,21038932,Futurenet Group,7464.0,Non-HHF,No,4,West End,42.38194,-82.991426
14568,4828 Garland,21037899,Futurenet Group,9040.0,Non-HHF,No,4,West End,42.383195,-82.99288
14569,5315 Mcdougall,11002014,Futurenet Group,8215.0,Non-HHF,No,5,Poletown East,42.369867,-83.037803
14570,693 W Brentwood,1006833,Futurenet Group,9037.0,Non-HHF,No,2,Grixdale Farms,42.431092,-83.112734
14571,5327 Mcdougall,11002012,Futurenet Group,6805.0,Non-HHF,No,5,Poletown East,42.370014000000005,-83.037901
14572,13840 Arlington,09013619-20,Futurenet Group,5964.0,Non-HHF,No,3,North Campau,42.414534,-83.07391700000001
14573,619 Annin,1007299,Futurenet Group,5472.0,Non-HHF,No,2,Penrose,42.436003,-83.109756
14574,7806 Carrie,15008150,Futurenet Group,5841.0,Non-HHF,No,3,Airport Sub,42.387577,-83.028809
14575,8035 Robson,22044585,Futurenet Group,6930.0,Non-HHF,No,7,Fiskhorn,42.351545,-83.191571
14576,5027 Vancouver,16002775,Brown Environmental Construction,9300.0,Non-HHF,No,6,Midwest,42.35752,-83.123141
14577,4090 Cabot,20007774,Brown Environmental Construction,4600.0,Non-HHF,No,6,Claytown,42.324146,-83.145143
14578,4825 Lodewyck,21077958,Brown Environmental Construction,4571.0,Non-HHF,No,4,Cornerstone Village,42.408074,-82.919772
14579,7571 Stockton,15004548,Brown Environmental Construction,3192.0,Non-HHF,No,3,Grant,42.428881,-83.02596700000001
14580,3733 Cadillac,19005390,Brown Environmental Construction,11300.0,Non-HHF,No,4,West End,42.373925,-82.991553
14581,4675 Beaconsfield,21066278,Brown Environmental Construction,11263.0,Non-HHF,No,4,Morningside,42.39634,-82.948565
14582,4844 Radnor,21078229,Brown Environmental Construction,13089.0,Non-HHF,No,4,Cornerstone Village,42.409247,-82.917574
14583,4403 Springwells,20005452,Brown Environmental Construction,6500.0,Non-HHF,No,6,Claytown,42.327413,-83.137534
14584,5287 Wayburn,21063890,Brown Environmental Construction,8237.0,Non-HHF,No,4,Morningside,42.400054,-82.955816
14585,5031 Fischer,17005881,Brown Environmental Construction,11200.0,Non-HHF,No,5,Gratiot Woods,42.379024,-83.00638599999999
14586,15497 Dacosta,22115847,Brown Environmental Construction,3882.0,Non-HHF,No,1,Brightmoor,42.40348,-83.260976
14587,2989 Dickerson,21049290,Brown Environmental Construction,6530.0,Non-HHF,No,4,Riverbend,42.380997,-82.95994
14588,12859 Coyle,22045601,Den-Man Contractors,4935.0,Non-HHF,No,1,Schoolcraft Southfield,42.383157000000004,-83.193937
14589,3307 E Palmer,13003476,DMC Consultants,14852.0,Non-HHF,No,5,Poletown East,42.373639000000004,-83.037611
14590,2520 Mcdougall,13010764,DMC Consultants,11258.95,Non-HHF,No,5,McDougall-Hunt,42.35242,-83.02546
14591,8050 Stockton,17004466,Futurenet Group,5841.0,Non-HHF,No,3,Mount Olivet,42.428615,-83.022982
14592,8939 Dearborn,20005750,Futurenet Group,10573.0,Non-HHF,No,6,Delray,42.29206,-83.123341
14593,1230 Gray,21048448,Futurenet Group,3337.0,Non-HHF,No,4,Riverbend,42.372351,-82.954861
14594,12315 Washburn,16039963,Futurenet Group,6649.0,Non-HHF,No,7,Grand River-I96,42.380194,-83.16020400000001
14595,13386 Evanston,21005000,Futurenet Group,5472.0,Non-HHF,No,4,Outer Drive-Hayes,42.403957,-82.96907900000001
14596,13475 SYRACUSE,13013954,Futurenet Group,5472.0,Non-HHF,No,3,Davison,42.416528,-83.044954
14597,13550 Arlington,9013609,Futurenet Group,5964.0,Non-HHF,No,3,North Campau,42.413589,-83.07328000000001
14598,5428 Springwells,20005322,DMC Consultants,24750.0,Non-HHF,No,6,Claytown,42.333768,-83.14147
14599,2169 Morrell,16010333,RDC Construction Services,15000.0,Non-HHF,No,6,Central Southwest,42.320588,-83.102716
14600,3641 E Forest,13002542,DMC Consultants,10672.0,Non-HHF,No,5,McDougall-Hunt,42.367883,-83.028319
14601,15346 Riverdale Dr,22120654,DMC Consultants,7504.0,Non-HHF,No,1,Brightmoor,42.401219,-83.269836
14602,14090 Ardmore,22034537,DMC Consultants,18537.0,Non-HHF,No,7,Grand River-I96,42.390629,-83.18374200000001
14603,5243 Radnor,21078421,DMC Consultants,6775.0,Non-HHF,No,4,Cornerstone Village,42.412372999999995,-82.920374
14604,9145 St Paul,19000181,DMC Consultants,9860.4,Non-HHF,No,5,East Village,42.360768,-82.987461
14605,2723 Hooker,10000770,DMC Consultants,6671.25,Non-HHF,No,5,NW Goldberg,42.355478000000005,-83.098465
14606,8124 Smart,20009746,DMC Consultants,13292.0,Non-HHF,No,6,Claytown,42.338328000000004,-83.148892
14607,5509 Vancouver,16002824,DMC Consultants,14298.75,Non-HHF,No,6,Midwest,42.355456,-83.128527
14608,14184 Rockdale,22114107,DMC Consultants,6113.35,Non-HHF,No,1,Brightmoor,42.389518,-83.257427
14609,14453 Cedargrove,21016475,DMC Consultants,9830.0,Non-HHF,No,4,Mapleridge,42.425711,-82.97391800000001
14610,13938 Young,21015553,DMC Consultants,15940.0,Non-HHF,No,4,Mapleridge,42.423563,-82.98162099999999
14611,14636 BURT RD,22107622,DMC Consultants,7181.8,Non-HHF,No,1,Brightmoor,42.395234,-83.246563
14612,15701 Lauder,22042382,DMC Consultants,17248.7,Non-HHF,No,1,Belmont,42.405475,-83.191895
14613,4033 Burlingame,14003834,DMC Consultants,10400.0,Non-HHF,No,7,Nardin Park,42.37755,-83.126761
14614,1990 Clements,8004577,Able Demolition,16503.4,Non-HHF,No,2,Oakman Blvd Community,42.396743,-83.115512
14615,19228 Havana,1009482,Able Demolition,6464.0,Non-HHF,No,2,Penrose,42.434078,-83.109967
14616,15865 Manning,21023402,Able Demolition,7736.6,Non-HHF,No,3,Regent Park,42.441252,-82.95705699999999
14617,14263 Strathmoor,22038447,Able Demolition,6595.3,Non-HHF,No,1,Hubbell-Lyndon,42.391958,-83.18770500000001
14618,5002 Pacific,16002638,Able Demolition,8792.05,Non-HHF,No,6,Midwest,42.356522999999996,-83.121909
14619,5708 28th St,14011052,Able Demolition,9999.0,Non-HHF,No,6,Midwest,42.347297999999995,-83.115026
14620,5697 28th St,14011150,Able Demolition,9191.0,Non-HHF,No,6,Midwest,42.347037,-83.115602
14621,11409 Asbury Park,22062178,Able Demolition,11236.25,Non-HHF,No,7,Joy Community,42.371601,-83.20751800000001
14622,7600 Patton,22103560,Able Demolition,9605.0,Non-HHF,No,7,Warrendale,42.346847,-83.241161
14623,12091 Lansdowne,21058476,Able Demolition,8529.45,Non-HHF,No,4,Moross-Morang,42.427871,-82.950377
14624,8475 Dearborn,20005774.002L,Rickman Enterprise Group,10610.0,Non-HHF,No,6,Delray,42.290981,-83.118353
14625,20734 Lyndon,22010328-9,Rickman Enterprise Group,8170.0,Non-HHF,No,1,Brightmoor,42.39352,-83.245313
14626,9136 Thaddeus,20000657,Homrich,17700.0,Non-HHF,No,6,Delray,42.2897,-83.126191
14627,14840 Cloverdale,16029035,DMC Consultants,16911.8,Non-HHF,No,7,Chalfonte,42.398674,-83.14881
14628,5102 Oregon,16002755,DMC Consultants,18140.0,Non-HHF,No,6,Midwest,42.356689,-83.124128
14629,11550 MINDEN,21013344,DMC Consultants,9800.0,Non-HHF,No,4,Gratiot-Findlay,42.414851,-83.00058
14630,1212 Central,18009630,DMC Consultants,11000.0,Non-HHF,No,6,Central Southwest,42.305486,-83.119217
14631,12257 Washburn,16039971,DMC Consultants,17620.0,Non-HHF,No,7,Grand River-I96,42.379425,-83.160175
14632,15890 Inverness,8009761,DMC Consultants,26432.5,Non-HHF,No,2,Pilgrim Village,42.409191,-83.122365
14633,15341 Mark Twain,22037259,DMC Consultants,7497.5,Non-HHF,No,1,Bethune Community,42.402615000000004,-83.18696
14634,15603 Coram,21022151,DMC Consultants,10225.0,Non-HHF,No,3,Regent Park,42.438489000000004,-82.96056899999999
14635,16878 Wormer,22123074,DMC Consultants,6508.4,Non-HHF,No,1,South of Six,42.413090000000004,-83.279191
14636,8068 Central,16024827,DMC Consultants,10700.0,Non-HHF,No,6,Midwest,42.353003,-83.145788
14637,5723 Cabot,20007898,DMC Consultants,5846.0,Non-HHF,No,6,Claytown,42.332918,-83.152201
14638,11645 Sorrento,22024317,DMC Consultants,3926.25,Non-HHF,No,7,Pride Area Community,42.373853000000004,-83.17223800000001
14639,14200 Grandville,22088339,DMC Consultants,6384.0,Non-HHF,No,1,Westwood Park,42.390267,-83.230618
14640,2407 Oakdale,20008063,DMC Consultants,13582.0,Non-HHF,No,6,Springwells,42.309765000000006,-83.135649
14641,2401 Oakdale,20008064,DMC Consultants,11800.0,Non-HHF,No,6,Springwells,42.309692999999996,-83.13559599999999
14642,2387 Oakdale,20008066,DMC Consultants,11900.0,Non-HHF,No,6,Springwells,42.309549,-83.135489
14643,4866 Bedford,21070796,DMC Consultants,11282.4,Non-HHF,No,4,Morningside,42.401331,-82.940162
14644,2383 Oakdale,20008067,DMC Consultants,16313.5,Non-HHF,No,6,Springwells,42.309476000000004,-83.135436
14645,2236 Cadillac,19004923,DMC Consultants,17842.5,Non-HHF,No,5,East Village,42.366461,-82.985214
14646,5443 Rohns 1,19009394,DMC Consultants,11016.0,Non-HHF,No,5,Gratiot Woods,42.383765999999994,-83.007011
14647,5692 Elmer,20008805,DMC Consultants,10200.0,Non-HHF,No,6,Claytown,42.335411,-83.144991
14648,8601 Northlawn,18014805,DMC Consultants,10750.0,Non-HHF,No,7,Barton-McFarland,42.358133,-83.152288
14649,3922 MARTIN,18010953,Able Demolition,18442.6,Non-HHF,No,6,Michigan-Martin,42.327856,-83.124464
14650,1629 W Philadelphia,8002133,Brown Environmental Construction,11964.0,Non-HHF,No,5,Herman Kiefer,42.371972,-83.09366999999999
14651,1427 Green,18009063-4,Den-Man Contractors,7035.0,Non-HHF,No,6,Central Southwest,42.30777,-83.11731800000001
14652,3794 St Clair,21038601,Den-Man Contractors,5500.0,Non-HHF,No,4,East Canfield,42.376884999999994,-82.987117
14653,3744 Martin,18010940,Den-Man Contractors,5145.0,Non-HHF,No,6,Michigan-Martin,42.32652,-83.12384399999999
14654,18814 Caldwell,13014277,Den-Man Contractors,4800.0,Non-HHF,No,3,Krainz Woods,42.431919,-83.04673000000001
14655,2096 Halleck,9005555,Den-Man Contractors,4800.0,Non-HHF,No,3,Campau/Banglatown,42.406129,-83.070903
14656,9421 Kentucky,18015739,Den-Man Contractors,5985.0,Non-HHF,No,7,Barton-McFarland,42.36555,-83.157274
14657,16149 Woodingham,16028886,Den-Man Contractors,5775.0,Non-HHF,No,2,Fitzgerald/Marygrove,42.410533,-83.150092
14658,6024 Hartford,14011383,Den-Man Contractors,4725.0,Non-HHF,No,6,Midwest,42.348411999999996,-83.11296800000001
14659,11351 CHEYENNE,22026319,Den-Man Contractors,6195.0,Non-HHF,No,7,Barton-McFarland,42.371502,-83.174626
14660,8917 Otsego,14007315,Den-Man Contractors,6825.0,Non-HHF,No,5,Petoskey-Otsego,42.366108000000004,-83.122396
14661,2010 Gladstone,8002452,DMC Consultants,28450.0,Non-HHF,No,5,North LaSalle,42.373477,-83.099968
14662,20019 Alcoy,21015746,DMC Consultants,10100.0,Non-HHF,No,3,Conner Creek,42.444266,-82.989482
14663,1994 Louise,8005397,DMC Consultants,11833.5,Non-HHF,No,2,Martin Park,42.412098,-83.120482
14664,8346 Kirkwood,20009559,DMC Consultants,6520.5,Non-HHF,No,6,Claytown,42.336863,-83.150297
14665,12572 W Grand River,16005007-14,1 Way Service,63525.0,Non-HHF,Yes,7,Grand River-I96,42.380148,-83.166556
14666,1001 E Mcnichols,1004447,1 Way Service,16900.0,Non-HHF,Yes,3,Greenfield Park,42.418336,-83.093231
14667,61 E MCNICHOLS,01004411-12,Rickman Enterprise Group,28527.0,Non-HHF,Yes,3,Greenfield Park,42.418109,-83.100563
14668,6818 Mack,15000267-8,"Adamo Group, Inc.",82865.0,Non-HHF,Yes,5,Islandview,42.363174,-83.01562
14669,4127 E Mcnichols,13007217-20,Rickman Enterprise Group,73292.0,Non-HHF,Yes,3,Davison,42.418921999999995,-83.06173000000001
14670,15744 Livernois,12013199,1 Way Service,16600.0,Non-HHF,Yes,2,Pilgrim Village,42.406983000000004,-83.140048
14671,14800 W Grand River,22008321,1 Way Service,32100.0,Non-HHF,Yes,1,Hubbell-Lyndon,42.389899,-83.190601
14672,4801 Elmhurst,14004126,Rickman Enterprise Group,10910.0,Non-HHF,Yes,7,Nardin Park,42.377152,-83.134196
14673,14670 Woodmont,22062752,1 Way Service,15400.0,Non-HHF,No,1,Grandmont,42.396148,-83.2086
14674,847 Conner,21046462,DMC Consultants,8488.0,Non-HHF,No,4,Jefferson Chalmers,42.366821,-82.957225
14675,1682 Richton,6003354,DMC Consultants,9475.0,Non-HHF,No,5,Dexter-Linwood,42.38998,-83.107848
14676,15392 Stansbury,22033405,DMC Consultants,9900.0,Non-HHF,No,2,Bethune Community,42.403679,-83.182056
14677,9201 Minock,22091454,DMC Consultants,6985.0,Non-HHF,No,7,Franklin Park,42.361277,-83.232701
14678,9328 Stout,22101037,DMC Consultants,6809.37,Non-HHF,No,7,Franklin Park,42.363316,-83.23928599999999
14679,15086 Kentfield,22100171,DMC Consultants,5838.0,Non-HHF,No,1,Brightmoor,42.399341,-83.240175
14680,14903 Ohio,16034324,DMC Consultants,8800.0,Non-HHF,No,2,Chalfonte,42.39948,-83.155687
14681,14393 Grandville,22088756-7,DMC Consultants,7488.0,Non-HHF,No,1,Westwood Park,42.39249,-83.231392
14682,14216 Grandville,22088341,DMC Consultants,3402.6,Non-HHF,No,1,Westwood Park,42.390485999999996,-83.230626
14683,5186 Webb,16005594,DMC Consultants,10400.0,Non-HHF,No,7,Nardin Park,42.374628,-83.13775799999999
14684,281 Fortune,20005861,DMC Consultants,8640.0,Non-HHF,No,6,Delray,42.293377,-83.12423199999999
14685,7360 Westwood,22089228,DMC Consultants,6537.65,Non-HHF,No,7,Warrendale,42.345532,-83.230225
14686,3300 W Philadelphia,12002010,DMC Consultants,10945.44,Non-HHF,No,5,Jamison,42.365358,-83.112679
14687,4014 Elmhurst,14004211,DMC Consultants,14900.0,Non-HHF,No,7,Nardin Park,42.380044,-83.12808100000001
14688,9700 Quincy,14006704,DMC Consultants,8475.0,Non-HHF,No,7,Nardin Park,42.372116999999996,-83.12303
14689,2481 Sheridan,17013361,Futurenet Group,6364.0,Non-HHF,No,5,Islandview,42.359668,-83.007176
14690,3558 Montclair,21040672,Futurenet Group,11060.0,Non-HHF,No,4,East Village,42.376369,-82.983281
14691,2668 Anderdon,21047286,Futurenet Group,8506.0,Non-HHF,No,4,Riverbend,42.37823,-82.96268
14692,1337 Liddesdale,20013263,Futurenet Group,6071.0,Non-HHF,No,6,Boynton,42.278371,-83.148363
14693,1463 Fischer,17006109,Futurenet Group,7546.0,Non-HHF,No,5,East Village,42.358362,-82.991469
14694,6122 Hazlett,16013452,Futurenet Group,10079.0,Non-HHF,No,6,Midwest,42.348366999999996,-83.12410600000001
14695,1370 Newport,21053746,Futurenet Group,21300.0,Non-HHF,No,4,Riverbend,42.376897,-82.94910300000001
14696,14130 Westbrook,22109644-5,Futurenet Group,12700.0,Non-HHF,No,1,Brightmoor,42.388954999999996,-83.249838
14697,13551 Northlawn,16032455,Futurenet Group,19500.0,Non-HHF,No,7,Davison-Schoolcraft,42.386998999999996,-83.153304
14698,4535 Bewick,21037482-3,Futurenet Group,3706.0,Non-HHF,No,4,West End,42.380557,-82.993155
14699,19926 Greenlawn,16029621-2,Brown & Glo Wrecking,3247.0,Non-HHF,No,2,Garden Homes,42.439169,-83.15175699999999
14700,14260 Pierson,22106419,Rickman Enterprise Group,7780.0,Non-HHF,No,1,Brightmoor,42.390754,-83.245244
14701,2667 Monterey,10003407,Rickman Enterprise Group,25920.0,Non-HHF,No,5,Dexter-Linwood,42.384602,-83.117885
14702,2385 Monterey,8003639,Rickman Enterprise Group,25930.0,Non-HHF,No,5,Dexter-Linwood,42.386317,-83.113077
14703,19300 Hamburg,21033777,"Adamo Group, Inc.",11025.0,Non-HHF,No,3,Pulaski,42.436578000000004,-82.996972
14704,13700 Keystone,13016097,"Adamo Group, Inc.",12519.0,Non-HHF,No,3,Davison,42.417192,-83.050379
14705,12604 Moran,9008924,Rickman Enterprise Group,12690.0,Non-HHF,No,3,Campau/Banglatown,42.412273,-83.060114
14706,16580 Woodingham,16028370,RDC Construction Services,7300.0,Non-HHF,No,2,Fitzgerald/Marygrove,42.413419,-83.149644
14707,8849 Terry,22043299,Rickman Enterprise Group,10650.0,Non-HHF,No,7,We Care Community,42.359063,-83.190827
14708,14856 Monica,16021156,Able Demolition,11370.0,Non-HHF,No,7,Chalfonte,42.398957,-83.143091
14709,19188 Healy,13017672,Rickman Enterprise Group,10460.0,Non-HHF,No,3,Farwell,42.434613,-83.055578
14710,19678 Yonka,13021893,Smalley,16175.0,Non-HHF,No,3,Pershing,42.439163,-83.066193
14711,11839 St Louis,13011598,Able Demolition,11315.03,Non-HHF,No,3,Buffalo Charles,42.411066,-83.03955500000001
14712,6874 Brimson,15003487-95,Rickman Enterprise Group,11620.0,Non-HHF,No,3,Grant,42.421632,-83.030253
14713,19190 Cliff,15006391,Rickman Enterprise Group,17270.0,Non-HHF,No,3,Nortown,42.435256,-83.028226
14714,19311 Stotter,15005880,Rickman Enterprise Group,11400.0,Non-HHF,No,3,Nortown,42.436229,-83.025633
14715,2962 Mclean,9005657,Rickman Enterprise Group,26320.0,Non-HHF,No,3,Campau/Banglatown,42.409203000000005,-83.06473199999999
14716,15693 Coram,21022163,Rickman Enterprise Group,12520.0,Non-HHF,No,3,Regent Park,42.438516,-82.95894100000001
14717,6578 Epworth,16014789,Gayanga Co,90625.0,Non-HHF,Yes,6,Midwest,42.35135,-83.128804
14718,18694 Westphalia,21031629,Rickman Enterprise Group,11960.0,Non-HHF,No,3,Von Steuben,42.432525,-82.991996
14719,7350 Roland,15002033,Rickman Enterprise Group,10410.0,Non-HHF,No,3,Airport Sub,42.396603999999996,-83.025322
14720,20175 Revere,13022599,Rickman Enterprise Group,11050.0,Non-HHF,No,3,Farwell,42.44373,-83.069142
14721,20020 Derby,9024694,Rickman Enterprise Group,14140.0,Non-HHF,No,3,Nolan,42.441266,-83.103432
14722,19346 Teppert,17015000,Rickman Enterprise Group,15720.0,Non-HHF,No,3,Pulaski,42.437119,-83.007643
14723,19926 Riopelle,9018634,Rickman Enterprise Group,14310.0,Non-HHF,No,3,Nolan,42.440451,-83.086421
14724,14581 Ohio,16034355,Able Demolition,11254.0,Non-HHF,No,7,Chalfonte,42.396440999999996,-83.155546
14725,4391 Three Mile Dr,21071306,Rickman Enterprise Group,16760.0,Non-HHF,No,4,Morningside,42.398492,-82.93781
14726,3707 Somerset,21067593,Rickman Enterprise Group,10090.0,Non-HHF,No,4,Morningside,42.39095,-82.942551
14727,4829 Devonshire,21070610,Farrow Group,11013.5,Non-HHF,No,4,Morningside,42.400275,-82.941385
14728,7651 Vaughan,22098610,RDC Construction Services,6700.0,Non-HHF,No,7,Warrendale,42.347559999999994,-83.237146
14729,21627 Glenco,22014623,"Adamo Group, Inc.",11298.0,HHF,No,1,Holcomb Community,42.421127,-83.256189
14730,6560 Epworth,16014788,Gayanga Co,82250.0,Non-HHF,Yes,6,Midwest,42.351168,-83.128676
14731,19212 Steel,22022549,Rickman Enterprise Group,9310.0,Non-HHF,No,2,Greenwich,42.432874,-83.172636
14732,19417 Woodbine,22122899.003L,Rickman Enterprise Group,12090.0,Non-HHF,No,1,Five Points,42.433339000000004,-83.27959399999999
14733,19716 Braile,22105454,Rickman Enterprise Group,10940.0,Non-HHF,No,1,Evergreen Lahser 7/8,42.435237,-83.24606899999999
14734,12656 Kentfield,22100016,Able Demolition,14930.83,Non-HHF,No,1,Brightmoor,42.380189,-83.23944300000001
14735,19432 Archdale,22071469,Rickman Enterprise Group,12560.0,Non-HHF,No,2,Greenfield,42.434246,-83.217053
14736,4654 Algonquin,21046978-0,Rickman Enterprise Group,11780.0,Non-HHF,No,4,Fox Creek,42.388865,-82.968221
14737,7039 Elmhurst,16005719,Rickman Enterprise Group,9710.0,Non-HHF,No,7,Oakman Blvd Community,42.375882,-83.140891
14738,16624 Woodingham,16028377,Rickman Enterprise Group,16620.0,Non-HHF,No,2,Fitzgerald/Marygrove,42.414032,-83.149666
14739,462 Marlborough,21059109,Rickman Enterprise Group,10920.0,Non-HHF,No,4,Jefferson Chalmers,42.366710999999995,-82.938636
14740,5261 Stanton,10006917,Rickman Enterprise Group,11490.0,Non-HHF,No,5,Woodbridge,42.351372,-83.092337
14741,13923 Forrer,22054563,Den-Man Contractors,23540.0,HHF,No,1,Greenfield-Grand River,42.387414,-83.201616
14742,19154 Hawthorne,09021581-2,Den-Man Contractors,13650.0,Non-HHF,No,3,Nolan,42.433375,-83.092354
14743,16091 Tacoma,21023910,Homrich,12500.0,Non-HHF,No,3,Regent Park,42.442176,-82.95419
14744,8064 Traverse,17002051-2,RDC Construction Services,15000.0,Non-HHF,No,3,Airport Sub,42.399752,-83.021716
14745,20015 Riopelle,9018728,Rickman Enterprise Group,14490.0,Non-HHF,No,3,Nolan,42.441631,-83.087197
14746,20288 Buffalo,13014818,Rickman Enterprise Group,12130.0,Non-HHF,No,3,Farwell,42.445679999999996,-83.04828499999999
14747,5536 E Mcnichols,13007101-3,Rickman Enterprise Group,10663.0,Non-HHF,Yes,3,Davison,42.41874,-83.047026
14748,5743 W Grand River,12006073,"Adamo Group, Inc.",108650.0,Non-HHF,Yes,5,NW Goldberg,42.352888,-83.100409
14749,3703 Jeffries,12007167-8,"Adamo Group, Inc.",32105.0,Non-HHF,Yes,6,Chadsey Condon,42.337528999999996,-83.092433
14750,12525 Visger,20014540,1 Way Service,10000.0,Non-HHF,Yes,6,Boynton,42.267784000000006,-83.160609
14751,7544 W Warren,18003581.002L,1 Way Service,20025.0,Non-HHF,Yes,6,Midwest,42.34507,-83.144462
14752,2752 W Boston Blvd,10002793,Rickman Enterprise Group,138139.0,Non-HHF,Yes,5,Dexter-Linwood,42.377502,-83.114554
14753,3507 Lincoln,6005791,Homrich,173300.0,Non-HHF,Yes,6,Woodbridge,42.342824,-83.07243199999999
14754,13555 Gratiot,21029021,Rickman Enterprise Group,22403.0,Non-HHF,Yes,4,Gratiot-Findlay,42.426212,-82.983999
14755,17926 Woodward Avenue,1009736,1 Way Service,77400.0,Non-HHF,Yes,2,Grixdale Farms,42.423215,-83.10850699999999
14756,7144 W Warren,18003608-9,Able Demolition,18528.45,Non-HHF,Yes,6,Midwest,42.345114,-83.141456
14757,1724 Central,18009645,"Adamo Group, Inc.",24570.0,Non-HHF,No,6,Springwells,42.309089,-83.121403
14758,15518 Idaho,8007317,Dore & Associates,9000.0,Non-HHF,Yes,2,Pilgrim Village,42.406181,-83.11665500000001
14759,5471 Chene,9003734,Blue Star,38250.0,Non-HHF,Yes,5,Poletown East,42.369653,-83.043773
14760,2689 Pearl,20007476,"Berkshire Development, Inc.",13205.0,HHF,No,6,Springwells,42.314386,-83.133455
14761,16894 Stansbury,22033509,Brown Environmental Construction,7664.0,Non-HHF,No,2,Harmony Village,42.415721999999995,-83.182586
14762,4058 Blaine,14003090,Rickman Enterprise Group,24410.0,Non-HHF,No,5,Petoskey-Otsego,42.364996000000005,-83.11836
14763,3200 Montgomery,12001663,Able Demolition,18561.78,Non-HHF,No,5,Wildemere Park,42.363135,-83.108953
14764,4027 W Philadelphia,14002906,Rickman Enterprise Group,19850.0,Non-HHF,No,5,Petoskey-Otsego,42.363406,-83.116567
14765,3292 Carter,12002287,Rickman Enterprise Group,19120.0,Non-HHF,No,5,Jamison,42.367562,-83.113887
14766,3777 Hogarth,14002472,Able Demolition,20076.78,Non-HHF,No,5,Petoskey-Otsego,42.358871,-83.111829
14767,2255 Virginia Park,10001552,Able Demolition,12358.87,Non-HHF,No,5,LaSalle Gardens,42.367672999999996,-83.099367
14768,13597 Westwood,22090009-10,Homrich,11200.0,Non-HHF,No,1,Schoolcraft Southfield,42.385493,-83.232314
14769,12114 Sorrento,22023410,"Adamo Group, Inc.",11203.0,Non-HHF,No,7,Pride Area Community,42.37722,-83.17164100000001
14770,2379 Leslie,8004190,Able Demolition,10870.0,Non-HHF,No,5,Dexter-Linwood,42.390506,-83.115926
14771,16824 Chatham,22117013,Rickman Enterprise Group,12390.0,Non-HHF,No,1,Riverdale,42.413266,-83.263136
14772,4046 Garland,21037854,Homrich,24700.0,Non-HHF,No,4,West End,42.379445000000004,-82.990303
14773,9015 Prairie,16023547,Rickman Enterprise Group,14670.0,Non-HHF,No,6,Midwest,42.361075,-83.143202
14774,15060 Prevost,22054965,Rickman Enterprise Group,11350.0,Non-HHF,No,1,Grand River-St Marys,42.400191,-83.202511
14775,117 Englewood,1003563,Rickman Enterprise Group,14170.0,Non-HHF,No,5,Gateway Community,42.392891,-83.085904
14776,15901 Hubbell,22039911-2,Homrich,8600.0,Non-HHF,No,1,Belmont,42.408671000000005,-83.189497
14777,15083 Prest,22049188,Rickman Enterprise Group,10120.0,Non-HHF,No,1,Hubbell-Lyndon,42.400563,-83.197835
14778,12675 Mansfield,22057886,Homrich,14800.0,Non-HHF,No,1,Schoolcraft Southfield,42.381053,-83.20424799999999
14779,404 W Robinwood,1006582,Rickman Enterprise Group,8520.0,Non-HHF,No,2,Grixdale Farms,42.429961,-83.107347
14780,9133 Mansfield,22057999.01,Rickman Enterprise Group,24000.0,Non-HHF,No,7,Joy Community,42.361084999999996,-83.203755
14781,20234 Mansfield,22057501.01,Able Demolition,12219.49,Non-HHF,No,2,Greenfield,42.441656,-83.206427
14782,19230 Stotter,15005673,Able Demolition,17755.8,Non-HHF,No,3,Nortown,42.435851,-83.025064
14783,10347 Sterritt,19002097,Brown Environmental Construction,9251.0,Non-HHF,No,3,Airport Sub,42.395551,-83.001417
14784,15898 Muirland,12011735,Homrich,10900.0,Non-HHF,No,2,Pilgrim Village,42.409247,-83.133309
14785,14030 Marlowe,22040660,Homrich,15300.0,Non-HHF,No,1,Hubbell-Lyndon,42.389608,-83.189141
14786,19463 Lindsay,22067109,Rickman Enterprise Group,12040.0,Non-HHF,No,2,Greenfield,42.434738,-83.214457
14787,1609 Lansing,16009802,Homrich,22000.0,Non-HHF,No,6,Central Southwest,42.318092,-83.097911
14788,4448 Seminole,17007692,Rickman Enterprise Group,17410.0,Non-HHF,No,5,Pingree Park,42.373810999999996,-83.00693199999999
14789,1316 Belvidere,19007382,Rickman Enterprise Group,18440.0,Non-HHF,No,5,East Village,42.359844,-82.986248
14790,2663 Buena Vista,10004027,Able Demolition,26652.0,Non-HHF,No,5,Dexter-Linwood,42.390295,-83.121685
14791,9007 Beverly Ct,14007838,Rickman Enterprise Group,22680.0,Non-HHF,No,5,Petoskey-Otsego,42.365408,-83.128068
14792,12033 Indiana,16036285,Rickman Enterprise Group,12370.0,Non-HHF,No,7,Littlefield Community,42.377887,-83.157003
14793,8842 Coyle,22044633,Rickman Enterprise Group,10550.0,Non-HHF,No,7,We Care Community,42.358932,-83.192442
