Address,Parcel ID,Contractor Name,Price,Primary Funding Source,Demolition Date,Commercial Building,Council_District,Neighborhood,Latitude,Longitude
13399 Flanders,21011605.,"Adamo Group, Inc.","15,154.10",HHF,10/17/2017,No,4,Eden Gardens,42.418139000000004,-82.977591
19916 Stahelin,22083353.,"Adamo Group, Inc.","10,779.00",HHF,10/01/2015,No,1,O'Hair Park,42.43761,-83.227835
13509 Stahelin,22083752.,Salenbien Trucking & Excavating Inc.,"13,168.12",HHF,05/21/2018,No,1,Schoolcraft Southfield,42.384384999999995,-83.226254
13224 Tacoma,21023712.,Able Demolition,"13,377.96",Non-HHF,02/21/2017,No,3,Pulaski,42.441058,-82.989672
13210 Tacoma,21023714.,DMC Consultants,"9,662.00",HHF,05/17/2016,No,3,Pulaski,42.44105,-82.989931
13619 Tacoma,21023748.,Blue Star,"13,500.00",HHF,06/24/2016,No,3,Franklin,42.441614,-82.984927
14254 Braile,22105177-8,Rickman Enterprise Group,"7,790.00",Non-HHF,12/17/2015,No,1,Brightmoor,42.390727000000005,-83.244129
19594 Alcoy,21015649.,"Adamo Group, Inc.","11,470.00",HHF,05/02/2017,No,3,Pulaski,42.439856,-82.988628
18665 Alcoy,21015796.,Homrich,"13,400.00",Non-HHF,11/06/2015,No,3,Franklin,42.432171000000004,-82.98903100000001
14515 Lappin,21021801.,Rickman Enterprise Group,"22,220.00",Non-HHF,03/21/2016,No,3,Regent Park,42.437296,-82.973022
14767 Lappin,21021820.,Rickman Enterprise Group,"21,910.00",Non-HHF,03/21/2016,No,3,Regent Park,42.437360999999996,-82.97034000000001
14791 Lappin,21021823.,Rickman Enterprise Group,"11,630.00",Non-HHF,03/21/2016,No,3,Regent Park,42.437371999999996,-82.969904
15009 Lappin,21021847.,"Adamo Group, Inc.","5,983.00",Non-HHF,06/29/2016,No,3,Regent Park,42.437441,-82.966539
13661 Cedargrove,21016427.,"Adamo Group, Inc.","19,980.00",Non-HHF,07/13/2015,No,4,Mapleridge,42.425631,-82.98078100000001
13701 Cedargrove,21016433.,Brown Environmental Construction,"14,336.00",Non-HHF,03/22/2016,No,4,Mapleridge,42.425638,-82.980003
12647 Chelsea,21008180-1,Able Demolition,"10,403.00",Non-HHF,12/02/2015,No,4,Wade,42.408576000000004,-82.98057299999999
12751 Chelsea,21008188.,"Adamo Group, Inc.","30,378.00",HHF,04/03/2018,No,4,Wade,42.408964000000005,-82.979465
12823 Chelsea,21008199.,"Adamo Group, Inc.","11,402.00",Non-HHF,08/17/2015,No,4,Wade,42.409377,-82.978275
13129 Chelsea,21008224.,Homrich,"17,962.00",HHF,04/03/2018,No,4,Outer Drive-Hayes,42.410354,-82.975451
13147 Chelsea,21008227.,Dore & Associates,"30,000.00",Non-HHF,10/19/2018,No,4,Outer Drive-Hayes,42.410458,-82.975149
15667 Fairmount Dr,21025434.,DMC Consultants,"14,369.00",HHF,09/16/2015,No,3,Regent Park,42.444947,-82.95961
15915 Fairmount Dr,21025450.,"Adamo Group, Inc.","7,358.00",HHF,03/29/2016,No,3,Regent Park,42.445006,-82.95626999999999
12846 Jane,21011741.,"Adamo Group, Inc.","10,606.00",HHF,11/30/2017,No,4,Eden Gardens,42.416899,-82.98260400000001
12838 Jane,21011742.,"Adamo Group, Inc.","14,671.00",HHF,04/11/2018,No,4,Eden Gardens,42.416859,-82.982715
12830 Jane,21011743.,Salenbien Trucking & Excavating Inc.,"20,289.51",HHF,07/30/2018,No,4,Eden Gardens,42.416818,-82.982832
12270 Jane,21011791.,Brown Environmental Construction,"11,004.00",Non-HHF,04/21/2015,No,4,Eden Gardens,42.414431,-82.989664
1427 Eastlawn,21053373.,DMC Consultants,"16,173.00",HHF,10/23/2017,No,4,Riverbend,42.376948,-82.951142
1385 Eastlawn,21053380.,1 Way Service,"86,000.00",Non-HHF,07/14/2015,Yes,4,Riverbend,42.376393,-82.950778
15915 Braile,22105649.,"Adamo Group, Inc.","8,087.00",HHF,03/23/2016,No,1,Brightmoor,42.407575,-83.245486
15351 Braile,22105694.,Able Demolition,"9,685.90",Non-HHF,07/14/2016,No,1,Brightmoor,42.401680999999996,-83.245211
14545 Roselawn,16030860.,Homrich,"10,560.00",HHF,07/05/2016,No,7,Chalfonte,42.396,-83.151451
14045 Roselawn,16030887.,DMC Consultants,"14,900.00",Non-HHF,12/13/2017,No,7,Davison-Schoolcraft,42.390745,-83.151167
17266 Westphalia,21031581.,RDC Construction Services,"8,600.00",Non-HHF,04/23/2016,No,3,Von Steuben,42.426621999999995,-82.991952
10090 Aurora,18006520.,"Adamo Group, Inc.","6,723.00",Non-HHF,07/31/2014,No,7,Barton-McFarland,42.372198,-83.160322
11044 Glenfield,21010579.,Able Demolition,"16,220.60",Non-HHF,01/14/2015,No,4,Gratiot-Findlay,42.407888,-83.000118
11040 Glenfield,21010580.,Able Demolition,"16,356.95",Non-HHF,04/22/2015,No,4,Gratiot-Findlay,42.407848,-83.000236
11800 Whithorn,21012454.,"Adamo Group, Inc.","8,099.00",Non-HHF,07/22/2015,No,4,Gratiot-Findlay,42.413522,-82.996635
11526 Whithorn,21012478.,Brown Environmental Construction,"4,430.00",Non-HHF,12/10/2014,No,4,Gratiot-Findlay,42.412519,-82.999585
14111 Evergreen,22096501.001,Salenbien Trucking & Excavating Inc.,"17,150.00",HHF,03/22/2017,No,1,Brightmoor,42.38888,-83.23733
3856 Burns,17006224.,"Adamo Group, Inc.","14,497.00",HHF,08/27/2015,No,5,Pingree Park,42.371418,-83.001402
4851 Lakewood,21054787.,"Adamo Group, Inc.","21,217.00",Non-HHF,06/29/2016,No,4,Fox Creek,42.393983,-82.95993299999999
4717 Lakewood,21054794.,Rickman Enterprise Group,"9,110.00",Non-HHF,05/17/2016,No,4,Fox Creek,42.393087,-82.959343
4235 Lakewood,21054819.,"Adamo Group, Inc.","15,919.00",Non-HHF,07/08/2016,No,4,Fox Creek,42.389571999999994,-82.957026
3875 Lakewood,21054838.,Timesavers Contracting,"11,925.00",Non-HHF,10/05/2015,No,4,Fox Creek,42.387094,-82.955415
19026 Pierson,22106677.,"Adamo Group, Inc.","7,143.00",HHF,06/27/2016,No,1,Holcomb Community,42.428743,-83.24713299999999
12426 Goulburn,21032018.,Rickman Enterprise Group,"14,940.00",Non-HHF,12/09/2015,No,4,Gratiot-Findlay,42.421477,-82.989492
4715 Lenox,21049974.,Salenbien Trucking & Excavating Inc.,"19,836.00",HHF,11/10/2017,No,4,Fox Creek,42.390935999999996,-82.965068
15400 Westbrook,22109750.,Brown Environmental Construction,"7,078.00",Non-HHF,06/10/2015,No,1,Brightmoor,42.402377,-83.250191
15436 Westbrook,22109754.,Den-Man Contractors,"4,410.00",Non-HHF,01/06/2014,No,1,Brightmoor,42.402825,-83.250211
15510 Westbrook,22109763.,Den-Man Contractors,"12,905.00",HHF,08/23/2018,No,1,Brightmoor,42.403837,-83.250258
14540 Tuller,16026754.,Able Demolition,"24,079.00",HHF,08/20/2018,No,7,Chalfonte,42.396046999999996,-83.14644799999999
12190 Flanders,21011385.,Brown Environmental Construction,"9,260.00",Non-HHF,08/26/2014,No,4,Eden Gardens,42.413140000000006,-82.990214
11721 Flanders,21011469.,Rickman Enterprise Group,"12,580.00",HHF,04/12/2017,No,4,Gratiot-Findlay,42.411304,-82.996837
8445 Rosemont,22077237.,Able Demolition,"8,498.10",HHF,07/07/2016,No,7,Warrendale,42.354982,-83.219137
8307 Rosemont,22077245.,"Adamo Group, Inc.","11,097.00",HHF,09/14/2015,No,7,Warrendale,42.353916999999996,-83.219101
8043 Rosemont,22077269.,"Adamo Group, Inc.","9,389.00",HHF,10/12/2015,No,7,Warrendale,42.351259999999996,-83.218982
12110 Cloverlawn,16031064.,Homrich,"24,362.50",Non-HHF,03/22/2018,No,7,Littlefield Community,42.377538,-83.151252
14915 Seymour,21017087.,"Adamo Group, Inc.","8,896.00",Non-HHF,07/08/2016,No,4,Mapleridge,42.4274,-82.96791400000001
18903 Vaughan,22098101.,"Adamo Group, Inc.","12,199.00",HHF,09/18/2015,No,1,Holcomb Community,42.427239,-83.239993
14620 Stansbury,22033345.,DMC Consultants,"18,200.00",HHF,05/01/2018,No,2,Bethune Community,42.396515,-83.181723
14932 Stansbury,22033369.,DMC Consultants,"25,983.00",HHF,05/31/2018,No,2,Bethune Community,42.399091,-83.181837
15846 Stansbury,22033446.,Salenbien Trucking & Excavating Inc.,"9,295.00",HHF,10/31/2017,No,2,Bethune Community,42.408189,-83.182236
15847 Stansbury,22033915.,Brown Environmental Construction,"7,122.00",Non-HHF,04/16/2016,No,2,Bethune Community,42.408167,-83.182886
15787 Stansbury,22033922.,DMC Consultants,"14,456.25",HHF,10/03/2017,No,2,Bethune Community,42.407288,-83.182855
15455 Stansbury,22033948.,DMC Consultants,"14,960.50",HHF,09/29/2017,No,2,Bethune Community,42.404607,-83.182734
12779 Hubbell,22040142.,Able Demolition,"12,900.53",HHF,09/21/2017,No,1,Schoolcraft Southfield,42.382603,-83.188573
12763 Hubbell,22040144.,Able Demolition,"12,604.80",HHF,09/11/2017,No,1,Schoolcraft Southfield,42.382384,-83.188565
12739 Hubbell,22040147.,Able Demolition,"13,231.00",HHF,09/11/2017,No,1,Schoolcraft Southfield,42.382055,-83.18855400000001
12079 Hubbell,22040168.,"Adamo Group, Inc.","12,876.00",HHF,10/10/2017,No,7,Plymouth-Hubbell,42.37616,-83.18820600000001
12055 Hubbell,22040171.,"Adamo Group, Inc.","10,962.00",HHF,10/10/2017,No,7,Plymouth-Hubbell,42.375831,-83.188192
12045 Hubbell,22040172.,"Adamo Group, Inc.","10,077.00",HHF,10/10/2017,No,7,Plymouth-Hubbell,42.375721,-83.188187
12039 Hubbell,22040173.,"Adamo Group, Inc.","13,332.00",HHF,10/18/2017,No,7,Plymouth-Hubbell,42.375611,-83.188182
9346 Marlowe,22040495.,"Adamo Group, Inc.","15,608.00",HHF,08/21/2015,No,7,We Care Community,42.363993,-83.18821700000001
9394 Marlowe,22040501.,"Adamo Group, Inc.","12,760.00",HHF,08/21/2015,No,7,We Care Community,42.364652,-83.18823499999999
12746 Marlowe,22040607.,Able Demolition,"11,716.00",HHF,09/08/2017,No,1,Schoolcraft Southfield,42.382153,-83.188927
6332 Walton,18003759.,Homrich,"17,649.00",HHF,08/08/2018,No,6,Midwest,42.346849,-83.132734
12460 Waltham,21032522.,Smalley,"24,180.00",Non-HHF,10/25/2018,No,4,Gratiot-Findlay,42.421158,-82.99070400000001
20705 Lyndon,22009976-7,Rickman Enterprise Group,"10,390.00",Non-HHF,12/11/2015,No,1,Brightmoor,42.393054,-83.24469
19636 Lyndon,22010430-1,Rickman Enterprise Group,"12,110.00",HHF,10/09/2015,No,1,Westwood Park,42.393775,-83.235576
15087 Blackstone,22109387.,Blue Star,"13,566.00",HHF,09/25/2018,No,1,Brightmoor,42.399162,-83.249588
12834 Filbert,21012677.,"Adamo Group, Inc.","17,771.00",HHF,04/05/2018,No,4,Eden Gardens,42.418457000000004,-82.9839
8501 Greenlawn,18014036.,Rickman Enterprise Group,"8,290.00",HHF,03/16/2017,No,6,Barton-McFarland,42.35685,-83.149189
8088 Roselawn,18014090.,Den-Man Contractors,"22,735.00",HHF,05/08/2018,No,6,Barton-McFarland,42.353202,-83.14941
8158 Roselawn,18014100.,Rickman Enterprise Group,"15,290.00",HHF,03/20/2017,No,6,Barton-McFarland,42.354161,-83.14947
14992 Kilbourne,21009843.,Homrich,"16,136.00",HHF,04/26/2018,No,4,Outer Drive-Hayes,42.416439000000004,-82.96533000000001
14904 Kilbourne,21009856.,Homrich,"14,521.00",HHF,04/26/2018,No,4,Outer Drive-Hayes,42.416432,-82.96700899999999
14714 Kilbourne,21009874.,Salenbien Trucking & Excavating Inc.,"12,543.40",HHF,04/17/2018,No,4,Outer Drive-Hayes,42.416465,-82.969637
12786 Kilbourne,21009948.,"Adamo Group, Inc.","34,378.00",HHF,04/09/2018,No,4,Eden Gardens,42.413207,-82.98139300000001
10083 Crocuslawn,18005975.,Homrich,"28,900.00",Non-HHF,02/23/2016,No,7,Barton-McFarland,42.368103999999995,-83.159971
5058 Chatsworth,21068939.,Able Demolition,"16,027.00",HHF,06/11/2018,No,4,Morningside,42.401209,-82.945964
9933 Berkshire,21069272.,Rickman Enterprise Group,"9,050.00",HHF,04/21/2016,No,4,Outer Drive-Hayes,42.410918,-82.95625799999999
9930 Mansfield,22057035.,Blue Star,"13,300.00",Non-HHF,06/09/2016,No,7,Joy Community,42.368269,-83.203047
10054 Mansfield,22057052.,Able Demolition,"16,026.89",HHF,10/30/2018,No,7,Joy Community,42.369953,-83.203109
11344 Mansfield,22057059.,Able Demolition,"15,487.89",HHF,10/31/2018,No,7,Joy Community,42.370814,-83.203138
11360 Mansfield,22057061.,Able Demolition,"14,708.90",HHF,11/01/2018,No,7,Joy Community,42.371006,-83.203144
11666 Mansfield,22057078.,Blue Star,"16,400.00",HHF,10/26/2017,No,7,Plymouth-I96,42.373578,-83.20326700000001
11722 Mansfield,22057086.,Blue Star,"24,900.00",HHF,11/02/2017,No,7,Plymouth-I96,42.374346,-83.203294
12000 Mansfield,22057089.,Blue Star,"18,800.00",HHF,10/26/2017,No,7,Plymouth-I96,42.374796,-83.20331
12010 Mansfield,22057090.,Blue Star,"15,400.00",HHF,10/26/2017,No,7,Plymouth-I96,42.374906,-83.203314
6794 Plainview,22093574.,Salenbien Trucking & Excavating Inc.,"7,848.00",HHF,05/17/2016,No,7,Warrendale,42.340908,-83.233663
1046 Liddesdale,20013656.,Rickman Enterprise Group,"19,500.00",HHF,02/01/2017,No,6,Boynton,42.281471999999994,-83.146514
2617 Electric,20013868-9,ABC Demolition,"9,400.00",HHF,05/10/2016,No,6,Boynton,42.269096000000005,-83.158005
12634 Westphalia,21031554.,Able Demolition,"18,685.00",Non-HHF,06/14/2017,No,4,Gratiot-Findlay,42.423781,-82.991089
9994 Memorial,22067592.,"Adamo Group, Inc.","10,448.00",HHF,08/23/2017,No,7,Joy Community,42.368992,-83.211575
11310 Memorial,22067602.,"Adamo Group, Inc.","11,728.00",HHF,08/23/2017,No,7,Joy Community,42.370188,-83.211603
14841 Spring Garden,21017327.,Rickman Enterprise Group,"9,240.00",Non-HHF,03/21/2016,No,4,Mapleridge,42.428344,-82.96936
12305 Hartwell,22029318.,Able Demolition,"16,528.65",Non-HHF,07/13/2017,No,7,Pride Area Community,42.378865999999995,-83.177316
11627 Penrod,22078024.,"Adamo Group, Inc.","7,138.00",Non-HHF,07/28/2014,No,7,Southfield Plymouth,42.372706,-83.220837
7447 Penrod,22078186.,"Adamo Group, Inc.","12,200.00",Non-HHF,12/09/2015,No,7,Warrendale,42.34687,-83.22004
6791 Penrod,22078231.,Rickman Enterprise Group,"7,327.00",HHF,06/18/2018,No,7,Warrendale,42.341062,-83.219822
8418 Faust,22078487.,Rickman Enterprise Group,"11,370.00",HHF,09/16/2015,No,7,Warrendale,42.354611,-83.220854
5556 Pennsylvania,19005746.,Able Demolition,"14,656.11",Non-HHF,01/01/2015,No,4,West End,42.386492,-83.00067800000001
13674 Mecca,22006259.,"Adamo Group, Inc.","14,628.00",HHF,10/13/2017,No,7,Paveway,42.374075,-83.179591
11361 Evanston,21005131.,Futurenet Group,"16,700.00",Non-HHF,04/09/2015,No,4,Ravendale,42.398556,-82.989099
11381 Evanston,21005134.,Rickman Enterprise Group,"11,835.62",HHF,10/18/2017,No,4,Ravendale,42.398665,-82.988741
10430 Maplelawn,18006192.,"Adamo Group, Inc.","9,548.00",Non-HHF,07/25/2014,No,7,Barton-McFarland,42.369909,-83.16425
15041 W Grand River,22007054-6,1 Way Service,"43,400.00",Non-HHF,08/17/2015,Yes,1,Cadillac Community,42.390322999999995,-83.193216
20010 Ferguson,22063481.,Able Demolition,"10,610.05",Non-HHF,11/14/2014,No,2,Greenfield,42.439451,-83.21085500000001
6138 Florida,18012984.,Able Demolition,"5,252.00",Non-HHF,05/29/2014,No,6,Claytown,42.341386,-83.143774
8443 Ashton,22075848.,Direct Construction Services,"11,313.29",HHF,10/03/2015,No,7,Warrendale,42.354981,-83.217905
12882 Rosemont,22076348.,Homrich,"16,900.00",HHF,02/23/2016,No,1,Schoolcraft Southfield,42.383231,-83.219335
19176 Rosemont,22076637.,"Adamo Group, Inc.","5,879.00",HHF,09/25/2015,No,1,O'Hair Park,42.431159,-83.221439
14586 Kentucky,16036452.,Rickman Enterprise Group,"22,180.00",Non-HHF,02/02/2016,No,7,Chalfonte,42.396522,-83.158069
20200 Kentucky,16036744.,"Adamo Group, Inc.","8,465.00",HHF,08/05/2015,No,2,Garden Homes,42.442371,-83.159984
9190 Abington Ave,22066082.,Den-Man Contractors,"10,810.00",HHF,05/07/2018,No,7,Joy Community,42.362309,-83.21014
11330 Abington Ave,22066150.,Homrich,"14,700.00",Non-HHF,03/02/2016,No,7,Joy Community,42.3705,-83.210399
12010 Abington Ave,22066183.,Rickman Enterprise Group,"18,120.00",HHF,05/18/2017,No,7,Plymouth-I96,42.374775,-83.21055600000001
12151 Abington Ave,22066426.,Rickman Enterprise Group,"15,643.00",HHF,07/10/2017,No,7,Plymouth-I96,42.376709999999996,-83.211321
12143 Abington Ave,22066427.,Rickman Enterprise Group,"17,531.00",HHF,02/21/2018,No,7,Plymouth-I96,42.376602,-83.211316
12125 Abington Ave,22066430.,Futurenet Group,"4,955.00",Non-HHF,04/29/2014,No,7,Plymouth-I96,42.376307000000004,-83.211303
12115 Abington Ave,22066431.,Rickman Enterprise Group,"12,710.00",HHF,05/18/2017,No,7,Plymouth-I96,42.376211,-83.211299
12097 Abington Ave,22066434.,Rickman Enterprise Group,"13,960.00",HHF,05/18/2017,No,7,Plymouth-I96,42.375923,-83.211287
5779 Cooper,19006526.001,"Adamo Group, Inc.","7,113.00",Non-HHF,06/28/2016,No,4,West End,42.38754,-83.003393
5954 Cecil,18011908.,DMC Consultants,"14,630.00",Non-HHF,05/31/2018,No,6,Claytown,42.340796999999995,-83.138828
5962 Cecil,18011909.,DMC Consultants,"13,510.00",Non-HHF,05/31/2018,No,6,Claytown,42.340881,-83.13889
4286 Holcomb,19008241.,Dore & Associates,"25,000.00",Non-HHF,11/07/2018,No,5,Gratiot Woods,42.376087,-82.999204
4412 Holcomb,19008244.,Able Demolition,"13,332.00",Non-HHF,07/05/2018,No,5,Gratiot Woods,42.376298,-82.99935500000001
4520 Holcomb,19008250.,Homrich,"14,343.00",HHF,10/15/2018,No,5,Gratiot Woods,42.37682,-82.99976
4526 Holcomb,19008251.,Homrich,"15,081.00",HHF,10/04/2017,No,5,Gratiot Woods,42.376893,-82.999812
4532 Holcomb,19008252.,Homrich,"16,229.00",HHF,10/15/2018,No,5,Gratiot Woods,42.376965999999996,-82.999864
4786 Holcomb,19008274.,Salenbien Trucking & Excavating Inc.,"10,097.00",HHF,11/02/2017,No,5,Gratiot Woods,42.379148,-83.001425
5042 Holcomb,19008292.,"Adamo Group, Inc.","15,693.00",HHF,12/07/2017,No,5,Gratiot Woods,42.380736999999996,-83.00254100000001
5098 Holcomb,19008301.,"Adamo Group, Inc.","12,634.00",HHF,12/07/2017,No,5,Gratiot Woods,42.381392,-83.00300899999999
5144 Holcomb,19008309.,Salenbien Trucking & Excavating Inc.,"16,791.00",HHF,11/06/2017,No,5,Gratiot Woods,42.381974,-83.003426
5390 Holcomb,19008332.,"Adamo Group, Inc.","11,600.00",HHF,01/31/2018,No,5,Gratiot Woods,42.383752,-83.004703
14229 Spring Garden,21017282.,DMC Consultants,"10,800.00",Non-HHF,05/14/2015,No,4,Mapleridge,42.428186,-82.97655300000001
14810 Cheyenne,22025805-7,Salenbien Trucking & Excavating Inc.,"17,015.00",HHF,10/27/2017,No,2,Bethune Community,42.397612,-83.17427099999999
12847 Wade,21006306.,"Adamo Group, Inc.","19,375.40",HHF,04/24/2018,No,4,Wade,42.405163,-82.975123
13952 Turner,16027339.,Able Demolition,"17,023.55",Non-HHF,10/09/2014,No,7,Oakman Blvd Community,42.389556,-83.147283
7294 Burnette,18013189-90,"Adamo Group, Inc.","22,925.00",Non-HHF,07/27/2015,No,6,Midwest,42.346334000000006,-83.140372
7035 Majestic,18013198.,Able Demolition,"19,998.00",Non-HHF,06/02/2017,No,6,Midwest,42.347125,-83.140426
16829 Tireman,22001193-4,"Adamo Group, Inc.","16,910.00",HHF,09/16/2015,No,7,Warren Ave Community,42.350426,-83.210174
9050 Central,16024907.,Homrich,"20,541.76",HHF,11/12/2018,No,6,Midwest,42.361492999999996,-83.145917
8871 Longworth,20002933.,Homrich,"20,963.25",HHF,08/29/2018,No,6,Springwells,42.302321,-83.131461
12737 Hampshire,21005582.,Dore & Associates,"32,700.00",Non-HHF,10/16/2018,No,4,Ravendale,42.40315,-82.97606800000001
12829 Hampshire,21005595.,"Adamo Group, Inc.","18,903.00",Non-HHF,07/24/2015,No,4,Ravendale,42.403634000000004,-82.974514
13009 Hampshire,21005598.,"Adamo Group, Inc.","16,378.25",HHF,01/22/2018,No,4,Outer Drive-Hayes,42.40383,-82.973927
13021 Hampshire,21005600.,"Adamo Group, Inc.","13,164.00",HHF,01/22/2018,No,4,Outer Drive-Hayes,42.403483,-82.973483
11658 Ilene,18016690.,"Adamo Group, Inc.","13,150.00",Non-HHF,07/29/2014,No,7,Grand River-I96,42.374328000000006,-83.160392
8060 Quinn,17004620.,Salenbien Trucking & Excavating Inc.,"28,337.00",HHF,05/30/2017,No,3,Mount Olivet,42.430877,-83.022811
13315 Chelsea,21008231.,Homrich,"13,896.00",HHF,04/18/2018,No,4,Outer Drive-Hayes,42.41067,-82.974548
13339 Chelsea,21008235.,Homrich,"13,746.00",HHF,04/18/2018,No,4,Outer Drive-Hayes,42.410809,-82.97414599999999
13369 Chelsea,21008240.,Salenbien Trucking & Excavating Inc.,"15,244.36",HHF,10/09/2018,No,4,Outer Drive-Hayes,42.410983,-82.973642
13399 Chelsea,21008245.,Homrich,"13,377.00",HHF,04/23/2018,No,4,Outer Drive-Hayes,42.411165000000004,-82.973114
14461 Chelsea,21008286.,Salenbien Trucking & Excavating Inc.,"19,128.86",HHF,04/27/2018,No,4,Outer Drive-Hayes,42.412452,-82.968133
14955 Chelsea,21008302.,Salenbien Trucking & Excavating Inc.,"22,407.86",HHF,10/04/2018,No,4,Outer Drive-Hayes,42.41233,-82.965665
14971 Chelsea,21008304.,Salenbien Trucking & Excavating Inc.,"12,926.86",HHF,05/01/2018,No,4,Outer Drive-Hayes,42.412298,-82.965388
11634 Memorial,22067621.,"Adamo Group, Inc.","16,730.00",HHF,08/25/2017,No,7,Plymouth-I96,42.372965,-83.211715
12000 Memorial,22067637.,Rickman Enterprise Group,"14,120.00",HHF,05/16/2017,No,7,Plymouth-I96,42.374642,-83.211761
12130 Memorial,22067655.,Rickman Enterprise Group,"12,330.00",HHF,05/16/2017,No,7,Plymouth-I96,42.376391,-83.211838
12125 Memorial,22067802.,Rickman Enterprise Group,"11,830.00",HHF,05/16/2017,No,7,Plymouth-I96,42.376281,-83.21253
12003 Memorial,22067819.,Rickman Enterprise Group,"10,700.00",HHF,05/17/2017,No,7,Plymouth-I96,42.374643,-83.212451
1728 Field,17013549.,Futurenet Group,"10,680.00",Non-HHF,09/15/2014,No,5,Islandview,42.354927,-83.004644
1798 Field,17013557.,Futurenet Group,"8,937.00",Non-HHF,09/17/2014,No,5,Islandview,42.355775,-83.005212
5828 Belvidere,19007660.,Rickman Enterprise Group,"15,062.49",HHF,09/11/2017,No,5,Gratiot Woods,42.387040999999996,-83.005654
5834 Belvidere,19007661.,Rickman Enterprise Group,"20,793.25",HHF,09/11/2017,No,5,Gratiot Woods,42.387114000000004,-83.005706
5846 Belvidere,19007663.,Salenbien Trucking & Excavating Inc.,"18,191.00",HHF,10/31/2017,No,5,Gratiot Woods,42.38726,-83.005809
5864 Belvidere,19007666.,Rickman Enterprise Group,"20,211.78",HHF,09/13/2017,No,5,Gratiot Woods,42.387479,-83.005961
5916 Belvidere,19007674.,Rickman Enterprise Group,"16,152.92",HHF,09/11/2017,No,5,Gratiot Woods,42.388149,-83.006423
5926 Belvidere,19007676.,Salenbien Trucking & Excavating Inc.,"12,310.00",HHF,11/02/2017,No,5,Gratiot Woods,42.388296000000004,-83.006524
12253 Littlefield,22027432.,"Adamo Group, Inc.","25,412.00",HHF,10/13/2017,No,7,Pride Area Community,42.378205,-83.176086
11335 Littlefield,22027481.,"Adamo Group, Inc.","11,034.00",HHF,09/27/2017,No,7,Barton-McFarland,42.371262,-83.17582800000001
