STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-03-29,,,0.25,0.0,0.0,,44.0,39.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-03-30,,,0.14,0.0,0.0,,45.0,30.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-03-31,,,0.1,0.0,0.0,,47.0,23.0,46.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-01,,,0.02,0.0,0.0,,49.0,28.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-02,,,0.0,0.0,0.0,,44.0,16.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-03,,,0.2,0.0,0.0,,42.0,30.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-04,,,0.65,0.8,0.0,,37.0,30.0,31.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-05,,,0.0,0.0,0.0,,43.0,24.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-06,,,0.12,1.8,0.0,,43.0,31.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-07,,,0.0,0.1,0.0,,38.0,20.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-08,,,0.0,0.0,0.0,,40.0,14.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-09,,,0.04,0.8,0.0,,38.0,29.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-10,,,0.02,0.5,0.0,,46.0,27.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-11,,,0.02,0.2,0.0,,57.0,32.0,56.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-12,,,0.08,0.0,0.0,,74.0,40.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-13,,,0.0,0.0,0.0,,69.0,38.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-14,,,0.83,0.0,0.0,,57.0,35.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-15,,,1.21,0.3,0.0,,37.0,29.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-16,,,0.08,0.1,0.0,,37.0,34.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-17,,,0.12,1.9,0.0,,35.0,27.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-18,,,0.0,0.0,0.0,,47.0,31.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-19,,,0.02,0.1,0.0,,53.0,32.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-20,,,0.0,0.0,0.0,,56.0,29.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-21,,,0.0,0.0,0.0,,57.0,26.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-22,,,0.0,0.0,0.0,,62.0,27.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-23,,,0.0,0.0,0.0,,72.0,31.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-24,,,0.11,0.0,0.0,,67.0,50.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-25,,,0.11,0.0,0.0,,61.0,45.0,57.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-26,,,0.0,0.0,0.0,,64.0,29.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-27,,,0.01,0.0,0.0,,64.0,33.0,60.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-28,,,0.17,0.0,0.0,,60.0,36.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-29,,,0.0,0.0,0.0,,57.0,27.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-04-30,,,0.0,0.0,0.0,,71.0,28.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-01,,,0.0,0.0,0.0,,83.0,44.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-02,,,0.0,0.0,0.0,,84.0,56.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-03,,,1.31,0.0,0.0,,80.0,60.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-04,,,0.26,0.0,0.0,,74.0,57.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-05,,,0.0,0.0,0.0,,77.0,45.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-06,,,0.0,0.0,0.0,,76.0,50.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-07,,,0.0,0.0,0.0,,69.0,41.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-08,,,0.0,0.0,0.0,,77.0,38.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-09,,,0.0,0.0,0.0,,80.0,44.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-10,,,0.31,0.0,0.0,,74.0,59.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-11,,,0.23,0.0,0.0,,67.0,41.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-12,,,1.36,0.0,0.0,,50.0,41.0,50.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-13,,,0.69,0.0,0.0,,62.0,43.0,61.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-14,,,0.27,0.0,0.0,,76.0,49.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-15,,,0.54,0.0,0.0,,74.0,60.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-16,,,0.0,0.0,0.0,,79.0,45.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-17,,,0.0,0.0,0.0,,81.0,47.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-18,,,0.0,0.0,0.0,,74.0,50.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-19,,,1.09,0.0,0.0,,79.0,55.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-20,,,0.03,0.0,0.0,,69.0,57.0,61.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-21,,,0.22,0.0,0.0,,66.0,47.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-22,,,0.25,0.0,0.0,,74.0,49.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-23,,,0.0,0.0,0.0,,80.0,48.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-24,,,0.0,0.0,0.0,,82.0,47.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-25,,,0.0,0.0,0.0,,86.0,49.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-26,,,0.0,0.0,0.0,,83.0,57.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-27,,,0.05,0.0,0.0,,91.0,62.0,89.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-28,,,0.0,0.0,0.0,,94.0,61.0,89.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-29,,,0.0,0.0,0.0,,90.0,63.0,88.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-30,,,0.0,0.0,0.0,,88.0,64.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-05-31,,,0.13,0.0,0.0,,88.0,70.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-01,,,0.46,0.0,0.0,,85.0,68.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-02,,,0.02,0.0,0.0,,75.0,54.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-03,,,0.7,0.0,0.0,,75.0,55.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-04,,,0.0,0.0,0.0,,71.0,57.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-05,,,0.11,0.0,0.0,,69.0,55.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-06,,,0.0,0.0,0.0,,72.0,41.0,69.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-07,,,0.0,0.0,0.0,,82.0,54.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-08,,,0.0,0.0,0.0,,83.0,56.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-09,,,0.37,0.0,0.0,,78.0,60.0,67.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-10,,,0.03,0.0,0.0,,67.0,60.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-11,,,0.0,0.0,0.0,,78.0,57.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-12,,,0.0,0.0,0.0,,77.0,54.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-13,,,0.0,0.0,0.0,,83.0,63.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-14,,,0.0,0.0,0.0,,83.0,49.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-15,,,0.0,0.0,0.0,,83.0,50.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-16,,,0.05,0.0,0.0,,83.0,63.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-17,,,0.0,0.0,0.0,,95.0,61.0,91.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-18,,,0.0,0.0,0.0,,93.0,73.0,88.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-19,,,0.72,0.0,0.0,,88.0,65.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-20,,,0.4,0.0,0.0,,74.0,55.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-21,,,0.0,0.0,0.0,,79.0,53.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-22,,,0.12,0.0,0.0,,73.0,61.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-23,,,0.06,0.0,0.0,,80.0,62.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-24,,,0.03,0.0,0.0,,75.0,63.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-25,,,0.0,0.0,0.0,,77.0,52.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-26,,,0.0,0.0,0.0,,79.0,48.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-27,,,0.17,0.0,0.0,,77.0,65.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-28,,,0.02,0.0,0.0,,87.0,63.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-29,,,0.0,0.0,0.0,,90.0,61.0,88.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-06-30,,,0.0,0.0,0.0,,93.0,70.0,90.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-01,,,0.0,0.0,0.0,,93.0,67.0,88.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-02,,,0.0,0.0,0.0,,89.0,74.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-03,,,0.0,0.0,0.0,,91.0,61.0,88.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-04,,,0.0,0.0,0.0,,93.0,68.0,91.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-05,,,0.19,0.0,0.0,,92.0,71.0,89.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-06,,,0.0,0.0,0.0,,89.0,64.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-07,,,0.0,0.0,0.0,,82.0,44.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-08,,,0.0,0.0,0.0,,87.0,47.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-09,,,0.0,0.0,0.0,,90.0,52.0,87.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-10,,,0.0,0.0,0.0,,88.0,59.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-11,,,0.0,0.0,0.0,,85.0,51.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-12,,,0.0,0.0,0.0,,85.0,50.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-13,,,0.0,0.0,0.0,,91.0,58.0,87.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-14,,,0.0,0.0,0.0,,87.0,64.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-15,,,0.01,0.0,0.0,,92.0,65.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-16,,,0.06,0.0,0.0,,91.0,66.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-17,,,0.0,0.0,0.0,,84.0,57.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-18,,,0.0,0.0,0.0,,82.0,52.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-19,,,0.0,0.0,0.0,,84.0,52.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-20,,,0.08,0.0,0.0,,80.0,56.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-21,,,0.03,0.0,0.0,,77.0,65.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-22,,,0.04,0.0,0.0,,74.0,66.0,68.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-23,,,0.0,0.0,0.0,,78.0,57.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-24,,,0.04,0.0,0.0,,82.0,65.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-25,,,0.0,0.0,0.0,,88.0,63.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-26,,,0.06,0.0,0.0,,84.0,59.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-27,,,0.13,0.0,0.0,,81.0,53.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-28,,,0.0,0.0,0.0,,81.0,54.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-29,,,0.0,0.0,0.0,,83.0,55.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-30,,,0.0,0.0,0.0,,80.0,54.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-07-31,,,0.5,0.0,0.0,,80.0,56.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-01,,,1.64,0.0,0.0,,81.0,63.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-02,,,0.04,0.0,0.0,,84.0,56.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-03,,,0.0,0.0,0.0,,86.0,60.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-04,,,0.0,0.0,0.0,,88.0,57.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-05,,,0.0,0.0,0.0,,90.0,63.0,88.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-06,,,0.08,0.0,0.0,,88.0,71.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-07,,,0.73,0.0,0.0,,84.0,68.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-08,,,0.04,0.0,0.0,,83.0,68.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-09,,,0.12,0.0,0.0,,85.0,61.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-10,,,0.01,0.0,0.0,,83.0,63.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-11,,,0.02,0.0,0.0,,86.0,54.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-12,,,0.02,0.0,0.0,,84.0,61.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-13,,,0.0,0.0,0.0,,85.0,57.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-14,,,0.0,0.0,0.0,,87.0,59.0,83.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-15,,,0.0,0.0,0.0,,86.0,63.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-16,,,0.09,0.0,0.0,,81.0,67.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-17,,,0.05,0.0,0.0,,80.0,70.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-18,,,0.0,0.0,0.0,,84.0,66.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-19,,,0.0,0.0,0.0,,82.0,65.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-20,,,0.0,0.0,0.0,,82.0,58.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-21,,,0.61,0.0,0.0,,81.0,69.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-22,,,0.0,0.0,0.0,,74.0,59.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-23,,,0.08,0.0,0.0,,81.0,52.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-24,,,0.0,0.0,0.0,,76.0,49.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-25,,,0.13,0.0,0.0,,75.0,66.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-26,,,0.01,0.0,0.0,,86.0,64.0,84.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-27,,,0.0,0.0,0.0,,89.0,69.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-28,,,0.0,0.0,0.0,,90.0,73.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-29,,,0.0,0.0,0.0,,85.0,70.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-30,,,0.0,0.0,0.0,,78.0,55.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-08-31,,,0.0,0.0,0.0,,82.0,52.0,76.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-01,,,0.39,0.0,0.0,,85.0,58.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-02,,,0.07,0.0,0.0,,89.0,70.0,85.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-03,,,0.28,0.0,0.0,,87.0,69.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-04,,,0.58,0.0,0.0,,90.0,65.0,86.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-05,,,0.0,0.0,0.0,,91.0,67.0,86.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-06,,,1.15,0.0,0.0,,86.0,66.0,70.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-07,,,0.02,0.0,0.0,,71.0,60.0,65.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-08,,,0.0,0.0,0.0,,65.0,57.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-09,,,0.03,0.0,0.0,,63.0,53.0,58.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-10,,,0.12,0.0,0.0,,63.0,53.0,63.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-11,,,0.0,0.0,0.0,,76.0,56.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-12,,,0.0,0.0,0.0,,76.0,47.0,71.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-13,,,0.0,0.0,0.0,,77.0,52.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-14,,,0.0,0.0,0.0,,82.0,59.0,77.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-15,,,0.0,0.0,0.0,,86.0,61.0,81.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-16,,,0.0,0.0,0.0,,85.0,60.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-17,,,0.0,0.0,0.0,,86.0,59.0,82.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-18,,,0.0,0.0,0.0,,87.0,60.0,80.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-19,,,0.01,0.0,0.0,,80.0,63.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-20,,,0.28,0.0,0.0,,79.0,59.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-21,,,0.04,0.0,0.0,,81.0,65.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-22,,,0.0,0.0,0.0,,74.0,47.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-23,,,0.0,0.0,0.0,,71.0,38.0,66.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-24,,,0.16,0.0,0.0,,66.0,45.0,64.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-25,,,0.56,0.0,0.0,,75.0,64.0,74.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-26,,,0.16,0.0,0.0,,74.0,60.0,61.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-27,,,0.0,0.0,0.0,,62.0,39.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-28,,,0.01,0.0,0.0,,69.0,40.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-29,,,0.08,0.0,0.0,,62.0,36.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-09-30,,,0.13,0.0,0.0,,65.0,44.0,60.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-01,,,0.3,0.0,0.0,,60.0,52.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-02,,,0.29,0.0,0.0,,70.0,53.0,61.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-03,,,0.01,0.0,0.0,,82.0,55.0,75.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-04,,,0.04,0.0,0.0,,75.0,58.0,58.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-05,,,0.02,0.0,0.0,,59.0,38.0,58.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-06,,,1.17,0.0,0.0,,78.0,57.0,73.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-07,,,0.43,0.0,0.0,,73.0,55.0,59.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-08,,,0.02,0.0,0.0,,83.0,54.0,78.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-09,,,0.0,0.0,0.0,,85.0,60.0,79.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-10,,,0.02,0.0,0.0,,79.0,57.0,72.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-11,,,0.05,0.0,0.0,,72.0,48.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-12,,,0.05,0.0,0.0,,48.0,41.0,41.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-13,,,0.17,0.0,0.0,,53.0,38.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-14,,,0.0,0.0,0.0,,60.0,31.0,54.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-15,,,0.06,0.0,0.0,,54.0,44.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-16,,,0.0,0.0,0.0,,56.0,26.0,52.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-17,,,0.0,0.0,0.0,,52.0,38.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-18,,,0.0,0.0,0.0,,53.0,23.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-19,,,0.02,0.0,0.0,,58.0,32.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-20,,,0.31,0.2,0.0,,55.0,37.0,39.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-21,,,0.1,0.1,0.0,,44.0,34.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-22,,,0.0,0.0,0.0,,59.0,30.0,53.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-23,,,0.0,0.0,0.0,,55.0,33.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-24,,,0.0,0.0,0.0,,49.0,31.0,44.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-25,,,0.0,0.0,0.0,,49.0,23.0,45.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-26,,,0.01,0.0,0.0,,51.0,36.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-27,,,0.09,0.0,0.0,,47.0,41.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-28,,,0.26,0.0,0.0,,45.0,38.0,45.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-29,,,0.01,0.0,0.0,,52.0,39.0,48.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-30,,,0.01,0.0,0.0,,54.0,29.0,49.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-10-31,,,0.55,0.0,0.0,,56.0,48.0,51.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-01,,,0.6,0.0,0.0,,51.0,41.0,42.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-02,,,0.63,0.0,0.0,,47.0,39.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-03,,,0.0,0.0,0.0,,46.0,36.0,43.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-04,,,0.0,0.0,0.0,,52.0,30.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-05,,,0.24,0.0,0.0,,53.0,46.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-06,,,0.3,0.0,0.0,,54.0,43.0,47.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-07,,,0.0,0.0,0.0,,47.0,38.0,38.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-08,,,0.0,0.0,0.0,,40.0,36.0,36.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-09,,,0.22,1.9,0.0,,36.0,31.0,35.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-10,,,0.02,0.3,0.0,,35.0,21.0,33.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-11,,,0.0,0.0,0.0,,39.0,26.0,32.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-12,,,0.0,0.0,0.0,,42.0,21.0,37.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-13,,,0.17,2.5,2.0,,37.0,26.0,27.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-14,,,0.0,0.0,0.0,,32.0,11.0,26.0
USC00200230,"ANN ARBOR U OF MICH, MI US",2018-11-15,,,0.34,2.2,2.0,,33.0,24.0,32.0
